Country Name,Country Code,Series Name,Series Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bulgaria,BGR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6421.959135,6958.978417,7786.448422,8416.983667,9201.504128,10291.43777,11408.11806,12811.35877,14335.7146,14181.15468,14956.48718,15747.08538,16327.87261,16647.0064,17616.91318,18391.92747,20074.3763,21469.94544,23015.86112,24497.62727,24564.26369
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,13245833844,14183497963,16402846413,21144983552,26157894737,29869283400,34379808889,44405101470,54438966420,52023504656,50682061053,57678241024,54300857424,55810138436,57082011260,50781996713,53953897624,59199447421,66363422450,68915416142,69889347433
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,255.7186873,267.0975996,294.6653885,374.627358,418.3766603,457.9334308,473.4498682,535.0622795,643.404581,624.1751645,647.8360955,751.1727704,758.000427,787.4694383,792.8462374,653.3272681,688.2506963,734.996268,804.5005378,796.1152068,857.9327297
Burkina Faso,BFA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,921.9391767,976.1608793,1005.429991,1072.467136,1117.464831,1215.573258,1291.485796,1339.737649,1401.957727,1411.127528,1502.104047,1586.571161,1619.399426,1683.105833,1692.303242,1713.520136,1895.295066,2044.386987,2168.662213,2267.506638,2274.016832
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2968369991,3190371050,3622350204,4740768355,5451688868,6146352742,6547420134,7625723124,9451436359,9450697336,10109618964,12080296644,12561016091,13444301139,13943016924,11832159276,12833363370,14106956830,15890065020,16178162030,17933606353
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,136.4639708,134.3634269,123.1175361,113.5672513,128.3367028,151.6815663,167.3764625,172.4955966,198.3528517,212.1370572,234.2355389,249.5779794,252.3588707,256.9756526,274.8578362,305.5496525,260.5652208,253.8263541,238.783467,228.2135892,238.9907259
Burundi,BDI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,527.0808747,537.3594612,554.9448477,541.7639194,565.0427467,569.2749716,598.5075975,615.2295597,636.3320241,644.1051742,663.0544895,681.9716213,690.6878417,740.9832211,777.0412415,841.6460259,796.9440834,773.5728587,779.8081757,783.4519832,771.1632425
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,870486065.9,876794723.1,825394490.2,784654423.6,915257323.4,1117113046,1273375020,1356199365,1611835902,1781455092,2032135247,2235820868,2333308099,2451625333,2705783272,3104394858,2732808557,2748180474,2668495743,2631434363,2841786382
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,1259.353067,1292.226512,1401.891073,1809.11003,2024.266381,2099.148417,2361.380101,3186.779935,3721.219993,3517.430156,3378.323433,3740.374103,3447.4831,3616.03557,3588.625584,3043.031382,3130.998753,3289.902203,3616.464537,3603.775241,3064.272388
Cabo Verde,CPV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3032.197183,3113.160977,3273.95009,3420.200633,3813.689197,4146.066953,4552.229421,5316.854983,5711.275917,5613.746558,5692.549105,5966.848,5818.903059,5792.919833,5748.096238,5994.407103,6322.913234,6643.179892,7028.993091,7475.12252,6376.642352
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,539227277.6,563024383.3,620974660.2,813963830.2,924318490.8,971977088.2,1107891063,1513933983,1789333749,1711817182,1664310770,1865915544,1741809809,1850470042,1859898513,1596800287,1662998678,1768319144,1966503223,1981845741,1703698677
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,300.613679,321.1502236,338.9874773,362.3354822,408.5136388,474.1111921,539.7503289,631.5252576,745.609127,738.0547312,785.5026671,882.275614,950.880346,1013.420536,1093.495976,1162.904995,1269.591499,1385.260066,1512.126989,1643.121389,1543.669258
Cambodia,KHM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1075.410203,1164.580646,1237.653777,1344.623967,1499.086236,1723.314317,1936.882901,2159.624609,2314.462012,2299.386884,2427.244502,2611.306349,2868.737515,3045.590961,3185.336272,3388.737638,3675.03862,3928.373934,4259.203119,4574.403027,4421.480611
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,3654031716,3984000517,4284028483,4658246918,5337833248,6293046162,7274595707,8639235842,10351914093,10401851851,11242275199,12829541141,14054443213,15227991395,16702610842,18049954289,20016747754,22177200512,24571753583,27089389787,25808561551
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,681.102043,687.6481344,759.1118514,950.5648637,1090.785332,1100.174926,1147.4366,1277.516807,1439.547804,1411.474572,1352.302275,1465.145788,1403.522915,1527.751257,1604.214035,1382.50979,1413.255957,1469.4475,1585.240534,1533.095688,1537.130218
Cameroon,CMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2028.825591,2106.634292,2177.1685,2276.831401,2436.455333,2499.66952,2601.50066,2711.609819,2765.931764,2781.289851,2816.797424,2892.448394,2958.692624,3129.858638,3312.540064,3395.628961,3527.165372,3665.117851,3800.971267,3901.14196,3867.51924
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,10566578953,10953485244,12417251816,15970315751,18826215278,19509850837,20910513975,23928251334,27715144580,27932971683,27507499709,30630912185,30155064574,33728622819,36386546918,32210232912,33814337900,36098550142,39973839065,39670977333,40804449726
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,7.44773E+11,7.38982E+11,7.60649E+11,8.95541E+11,1.02669E+12,1.17311E+12,1.31926E+12,1.46882E+12,1.55299E+12,1.37463E+12,1.61734E+12,1.79333E+12,1.82837E+12,1.8466E+12,1.80575E+12,1.55651E+12,1.52799E+12,1.64927E+12,1.72533E+12,1.74202E+12,1.64542E+12
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,24271.00206,23822.06012,24255.33858,28300.4631,32143.68141,36382.50792,40504.06073,44659.89514,46710.50558,40876.31015,47562.08343,52223.69611,52669.08996,52635.17496,50955.99832,43596.13554,42315.60371,45129.4293,46548.63841,46328.67184,43258.26387
Canada,CAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,29362.08416,30230.80297,30963.053,32349.94366,33925.70673,36327.22865,38119.4132,39575.30975,40376.30688,38865.41346,40099.44824,41666.70763,42290.96541,44298.57873,45753.75055,44670.08054,46472.34025,48317.17458,49992.76228,49299.21177,46572.13743
Cayman Islands,CYM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,71406.65534,73399.68828,72406.34316,65886.32978,63298.17765,64014.74197,62795.90268,62440.00722,63067.41992,64233.53398,66639.55106,69753.08972,73507.56952,76747.66631,71594.04148
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,82801.54266,85433.03094,85188.33704,77400.42144,73351.75677,72329.66133,72777.14849,73514.66868,74990.43322,76284.19393,78471.62873,81513.16302,86059.73922,91392.64259,85082.52686
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,4200439458,4466438858,4586114125,4281868715,4156990760,4186223809,4291159006,4405954638,4563017881,4708336733,4909498980,5166467299,5522625585,5935769351,5591623665
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,251.2072914,250.3571459,260.7454587,293.661549,320.7368123,331.1630882,354.6708633,404.3745429,464.5612047,474.7056275,488.4217358,551.7497219,565.8012071,380.2979111,424.4491317,377.4229177,402.1916451,450.9006579,475.9538139,467.9080323,492.7958712
Central African Republic,CAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,674.4408517,704.2225429,725.6148338,684.9559203,730.7469777,745.5732324,789.2096421,831.6089804,849.9410502,916.1877056,958.9211041,1012.657401,1102.027526,738.4748923,720.3241096,787.0129065,851.0726713,912.8030453,955.5137443,985.1120414,987.6445126
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,914500299.1,931833302.8,991387870.1,1139754799,1270080251,1337362392,1460561215,1697565949,1985240986,2059094048,2142591376,2437982840,2510126699,1691544192,1894813505,1695825708,1825018191,2072349794,2220978978,2220307369,2380087758
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,166.1757089,197.1460821,221.4165369,292.6008802,454.3363652,658.566973,710.3963987,799.603742,929.3827519,803.6863884,892.5688697,984.7361305,967.3529488,979.8117426,1020.287979,776.0197523,693.4497674,665.9488849,726.1510071,709.5400432,659.270045
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,765.5832569,841.1318951,891.9227226,1002.795358,1325.0961,1545.739412,1547.585059,1586.395178,1612.145499,1637.804341,1819.695072,1797.749797,1730.793964,1569.058704,1677.090331,1820.059909,1664.512586,1587.032328,1614.168287,1646.428391,1602.358424
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1388506727,1710843361,1997005787,2742815195,4422855929,6649307057,7428701809,8650138069,10393834721,9290728773,10668102735,12172309523,12367363678,12953535496,13940768066,10950392220,10097778354,10000395242,11239167048,11314951343,10829076802
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,77860932152,70979923960,69736811435,75643459840,99210392858,1.22965E+11,1.54788E+11,1.73606E+11,1.79638E+11,1.72389E+11,2.18538E+11,2.52252E+11,2.67122E+11,2.78384E+11,2.60542E+11,2.43919E+11,2.5044E+11,2.77035E+11,2.97572E+11,2.79385E+11,2.5294E+11
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,5074.902616,4574.594716,4446.249371,4772.563723,6194.85272,7598.528877,9464.548507,10502.35071,10751.4816,10208.90797,12808.03834,14637.23344,15351.54074,15842.93648,14670.98891,13574.16924,13753.59215,14998.81706,15888.14436,14741.7144,13231.70421
Chile,CHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9538.075278,9962.27425,10319.94536,10839.95973,11810.24332,12746.58969,15753.9601,16941.82983,16501.80988,16159.60715,18161.80924,20342.56148,21507.69257,22439.27325,22786.64277,22698.54566,23437.59253,24470.70362,25714.13942,25395.49777,25110.15954
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1.21135E+12,1.3394E+12,1.47055E+12,1.66029E+12,1.95535E+12,2.28597E+12,2.75213E+12,3.55034E+12,4.59431E+12,5.1017E+12,6.08716E+12,7.5515E+12,8.53223E+12,9.57041E+12,1.04757E+13,1.10616E+13,1.12333E+13,1.23104E+13,1.38948E+13,1.42799E+13,1.47227E+13
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,959.3724836,1053.108243,1148.50829,1288.643252,1508.668098,1753.417829,2099.229435,2693.970063,3468.304602,3832.236432,4550.453108,5614.352135,6300.615118,7020.338485,7636.116601,8016.431435,8094.363367,8816.986905,9905.342004,10143.83817,10434.77519
China,CHN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2920.560791,3210.009396,3534.84913,3937.312875,4425.874191,5053.945798,5836.573437,6810.6039,7574.224455,8307.849519,9253.765188,10292.94048,11168.6973,11872.49738,12480.33853,12897.50229,13483.37727,14243.53261,15497.35999,16653.33884,17210.76489
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,99886577331,98211749596,97963003805,94641378693,1.17082E+11,1.45619E+11,1.61619E+11,2.06182E+11,2.42187E+11,2.32398E+11,2.86563E+11,3.34944E+11,3.70921E+11,3.82116E+11,3.81112E+11,2.93482E+11,2.82825E+11,3.11884E+11,3.34198E+11,3.2343E+11,2.71438E+11
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2520.481089,2439.682456,2396.627127,2281.401762,2782.623185,3414.465158,3741.092837,4714.073055,5472.53653,5193.241458,6336.709474,7335.166934,8050.255372,8218.347844,8114.343921,6175.87603,5870.777957,6376.706716,6729.583332,6424.979492,5334.556042
Colombia,COL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6690.373751,6843.739037,7018.082018,7319.543212,7806.050509,8324.754688,9035.56564,9781.970408,10179.24484,10258.97084,10731.64591,11604.10228,12018.65128,12727.76493,13307.4245,13265.79726,13812.09606,14171.3205,15044.05534,15688.63338,14931.04685
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,647.4258118,680.9055728,747.9888625,937.7108963,1061.075548,1069.029426,1114.945281,1240.092528,1393.216032,1344.730406,1316.491213,1447.945144,1403.360252,1505.337292,1513.830379,1242.585608,1273.050952,1323.814843,1428.290463,1401.542312,1420.661747
Comoros,COM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1801.764134,1838.355456,1865.267165,1894.199957,1936.006798,2004.640868,2069.879744,2091.741984,2165.075425,2197.808664,2252.877706,2337.027619,2511.505979,2636.472976,2716.827525,2709.56254,2863.852044,3032.262133,3146.901748,3188.175462,3153.131329
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,351136568.4,378512003.4,425964697.4,546885185,633706149.3,653845122.9,698431827.7,795673128.5,915659192.8,905341090.6,907978723.5,1023086184,1015843369,1116224161,1149587652,966029542,1012835518,1077439663,1188797575,1192559739,1235400352
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,405.2162186,153.5910441,175.009951,173.7961252,194.0400026,218.3862267,255.4330432,286.3304725,327.5637218,298.6196916,334.0215777,387.082477,424.6003738,457.9637475,486.7870951,497.3170391,471.3188225,467.0742317,560.8073582,580.7168706,543.9503925
"Congo, Dem. Rep.",COD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,447.0821604,435.0764329,441.8202731,460.7701257,489.4200951,518.8403245,545.1513874,575.7490764,603.2879075,604.8441735,633.9131335,668.940881,669.5674426,753.4851681,849.7608186,905.4505994,963.6692722,1059.810762,1111.96579,1144.381029,1141.819133
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,19088046306,7438189100,8728038525,8937567060,10297483481,11964484668,14451902468,16737071816,19788515874,18648373312,21565720044,25839749199,29306235826,32679745298,35909040266,37917704900,37134799975,38019265626,47146004587,50400747050,48716960860
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,1032.137542,869.1005017,916.5880378,1028.415222,1326.596688,1834.880014,2153.491743,2262.85441,2892.416962,2336.160957,3073.557784,3557.55617,3923.093509,3883.746848,3776.485568,2447.539308,2050.993415,2169.991504,2606.615331,2369.729494,1846.131297
"Congo, Rep.",COG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3699.228406,3813.747709,3938.432231,3929.600191,4052.513202,4363.250914,4695.68829,4350.752005,4555.98509,4959.396244,5349.829561,5428.241535,6335.785752,6069.000985,5931.133916,4639.744518,3839.9616,4234.659883,4022.748814,3987.490158,3622.3172
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,3227927593,2796704577,3034251042,3503723245,4656975223,6647357442,8065134528,8771102025,11602893043,9684321633,13135580695,15634897273,17693924573,17953617927,17889079958,11885478502,10215989995,11090177747,13670036996,12750339023,10187122341
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,3789.053886,3960.307703,4042.705686,4147.824369,4404.711884,4676.379366,5227.465952,6103.741917,6901.388306,6801.036735,8227.127494,9229.834517,10075.00462,10744.09102,10847.16967,11642.77805,12011.22275,12225.57449,12485.4239,12693.82796,12140.85415
Costa Rica,CRI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7838.439917,8142.672035,8414.657749,8805.394974,9305.991884,9836.96227,10727.20328,11760.06552,12392.28568,12219.94049,12863.84951,13545.93177,14321.51837,15005.91936,16067.33077,17090.79658,19075.00447,20347.03477,21319.04399,22511.30067,22132.46947
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,15013629659,15976174337,16578820687,17271760507,18610594846,20040642477,22715540324,26884700345,30801744881,30745712007,37658614803,42762617082,47231651863,50949672206,52016408951,56441917653,58847016045,60516043590,62420165100,64072870932,61846895121
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,1007.46739,997.4787843,1047.752265,1207.512648,1308.28782,1309.591653,1347.988824,1500.167805,1738.192101,1689.344762,1701.475702,1744.938897,1684.781586,1935.946845,2156.645883,1972.545683,2013.381448,2111.026557,2314.050958,2276.332394,2325.723705
Cote d'Ivoire,CIV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3273.828667,3196.192445,3088.723846,2934.717651,3045.535662,3105.323672,3219.15055,3269.457137,3415.093394,3484.508432,3679.600911,3470.929834,3558.631068,3867.323876,4319.578655,4652.889619,4726.98074,4830.750515,5154.331702,5432.992608,5465.514544
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,16577533355,16810536884,18054384023,21251755294,23510577108,24036917017,25281414473,28760092035,34078243426,33886814907,34936305297,36693712825,36302305578,42760237561,48843008580,45814637971,47964234560,51588158718,58011466451,58539424930,61348579465
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,4887.713716,5412.925136,6293.225299,8129.794584,9747.440771,10621.50746,11797.47447,14046.31681,16416.58681,14653.04355,14067.52312,14757.18034,13401.65662,13837.73164,13762.37286,11933.37738,12527.73986,13629.28959,15227.5601,15311.7669,14132.48656
Croatia,HRV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10683.60352,11655.64408,12769.77529,13682.12212,14675.26145,15436.64441,17595.75721,19493.23508,20921.54056,20149.50957,19967.21373,21014.7388,21397.48678,22081.09779,22325.07659,23301.27286,25210.98297,27154.08469,28877.23828,30543.99634,28780.21454
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,21839780971,23273640257,27074550258,34985749883,41958833541,45780237257,50860788253,60542673503,70750646248,63084004705,60426018629,63169910822,57192346923,58889082315,58330289757,50163192883,52295158344,56214427431,62247874949,62246206341,57203783203
Cuba,CUB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,30565400000,31682400000,33590500000,35901200000,38203000000,42643836100,52742800000,58603900000,60806300000,62080000000,64328000000,68990000000,73141000000,77148000000,80656000000,87133000000,91370000000,96851000000,1.0005E+11,1.03428E+11,1.07352E+11
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2747.100303,2837.73573,2999.241763,3197.133185,3395.710843,3786.66345,4683.569067,5208.718388,5411.269492,5529.669375,5730.354264,6139.718783,6497.314764,6837.71168,7133.337679,7694.014637,8060.796598,8541.213686,8824.194008,9125.878679,9477.852873
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,20146.38641,20587.39736,20462.71795,20258.00969,19951.3279,19555.36585,19457.53152,19630.89349,19701.27038,16752.96526
Curacao,CUW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,22701.96044,23897.75198,24342.34454,24358.34994,24637.58086,24932.89034,25445.7018,26251.05178,27005.29252,26890.91975,26884.27092,27224.40097,26175.4939,25921.15841,25379.2977,25090.20812,24808.40367,25475.48966,25656.45853,25530.20687,21423.0842
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,3038699609,3131096089,3147616201,3158406034,3151910782,3122287933,3116610112,3127908045,3101787709,2595821709
