Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
ISLAND COUNTRY VILLAS,90 Old Upper Thomson Road,1,224,Land,2080000,-,9286,863,2-Jan-18,Semi-Detached House,99 Yrs From 28/08/1995,1999,Resale,Private,20,57,574060,North East Region,Ang Mo Kio
ISLAND COUNTRY VILLAS,39 Casuarina Walk,1,224,Land,2080000,-,9277,862,12-Jul-18,Semi-Detached House,99 Yrs From 28/08/1995,1999,Resale,Private,20,57,574093,North East Region,Ang Mo Kio
ISLAND COUNTRY VILLAS,66 Old Upper Thomson Road,1,233,Land,2199000,-,9454,878,29-Jun-18,Semi-Detached House,99 Yrs From 28/08/1995,1999,Resale,Private,20,57,574048,North East Region,Ang Mo Kio
LENTOR VIEW,25 Lentor Lane,1,189,Land,2460000,-,13037,1211,21-Feb-18,Terrace House,Freehold,1992,Resale,HDB,26,78,789145,North East Region,Ang Mo Kio
LENTOR VILLAS,55 Lentor Street,1,321,Land,3350000,-,10452,971,10-Apr-18,Semi-Detached House,Freehold,1997,Resale,Private,26,78,786777,North East Region,Ang Mo Kio
LENTOR VILLAS,8 Lentor Crescent,1,204,Land,3080000,-,15083,1401,28-Feb-18,Terrace House,Freehold,1997,Resale,Private,26,78,786675,North East Region,Ang Mo Kio
LENTOR VILLAS,133 Lentor Street,1,211,Land,2380000,-,11285,1048,25-Jan-18,Terrace House,Freehold,1997,Resale,Private,26,78,786834,North East Region,Ang Mo Kio
LENTOR VILLAS,34 Lentor Crescent,1,220,Land,3080000,-,14026,1303,2-Jul-18,Terrace House,Freehold,1997,Resale,Private,26,78,786701,North East Region,Ang Mo Kio
MAYVIEW TOWNHOUSES,59 Mayflower Avenue,1,169,Strata,1700000,-,10059,935,29-Jun-18,Terrace House,Freehold,1992,Resale,HDB,20,56,568884,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,632 Upper Thomson Road  #10-82,1,111,Strata,1480000,-,13333,1239,7-May-18,Condominium,Freehold,2012,Resale,Private,26,78,787133,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,632 Upper Thomson Road  #03-79,1,59,Strata,800000,-,13559,1260,26-Apr-18,Condominium,Freehold,2012,Resale,HDB,26,78,787133,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #05-30,1,85,Strata,1090000,-,12824,1191,23-Apr-18,Condominium,Freehold,2012,Resale,Private,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,628 Upper Thomson Road  #02-47,1,113,Strata,1388000,-,12283,1141,23-Apr-18,Condominium,Freehold,2012,Resale,Private,26,78,787131,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #04-22,1,85,Strata,1130000,-,13294,1235,10-Apr-18,Condominium,Freehold,2012,Resale,Private,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #05-29,1,118,Strata,1490000,-,12627,1173,3-Apr-18,Condominium,Freehold,2012,Resale,HDB,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #04-41,1,139,Strata,1720000,-,12374,1150,2-Apr-18,Condominium,Freehold,2012,Resale,Private,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #04-07,1,113,Strata,1380000,-,12212,1135,29-Mar-18,Condominium,Freehold,2012,Resale,Private,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #05-36,1,240,Strata,2480000,-,10333,960,7-Mar-18,Condominium,Freehold,2012,Resale,HDB,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,632 Upper Thomson Road  #10-79,1,59,Strata,828000,-,14034,1304,9-Feb-18,Condominium,Freehold,2012,Resale,HDB,26,78,787133,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,632 Upper Thomson Road  #07-80,1,59,Strata,835000,-,14153,1315,6-Feb-18,Condominium,Freehold,2012,Resale,Private,26,78,787133,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,628 Upper Thomson Road  #04-63,1,171,Strata,1980000,-,11579,1076,5-Feb-18,Condominium,Freehold,2012,Resale,Private,26,78,787131,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #03-02,1,111,Strata,1420000,-,12793,1188,2-Feb-18,Condominium,Freehold,2012,Resale,HDB,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,628 Upper Thomson Road  #02-60,1,193,Strata,2195000,-,11373,1057,23-Jan-18,Condominium,Freehold,2012,Resale,Private,26,78,787131,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #01-03,1,126,Strata,1550000,-,12302,1143,12-Jan-18,Condominium,Freehold,2012,Resale,Private,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #04-39,1,139,Strata,1760000,-,12662,1176,28-Sep-18,Condominium,Freehold,2012,Resale,Private,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,632 Upper Thomson Road  #11-81,1,111,Strata,1430000,-,12883,1197,6-Sep-18,Condominium,Freehold,2012,Resale,HDB,26,78,787133,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #04-04,1,113,Strata,1500000,-,13274,1233,17-Aug-18,Condominium,Freehold,2012,Resale,Private,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #03-31,1,85,Strata,1078000,-,12682,1178,19-Jul-18,Condominium,Freehold,2012,Resale,Private,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #04-15,1,139,Strata,1740000,-,12518,1163,9-Jul-18,Condominium,Freehold,2012,Resale,HDB,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #05-42,1,240,Strata,2500000,-,10417,968,5-Jul-18,Condominium,Freehold,2012,Resale,HDB,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,632 Upper Thomson Road  #09-81,1,111,Strata,1400000,-,12613,1172,14-Dec-18,Condominium,Freehold,2012,Resale,Private,26,78,787133,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #03-44,1,111,Strata,1428000,-,12865,1195,14-Nov-18,Condominium,Freehold,2012,Resale,HDB,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,628 Upper Thomson Road  #02-61,1,172,Strata,2550000,-,14826,1377,15-Oct-18,Condominium,Freehold,2012,Resale,Private,26,78,787131,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #05-16,1,240,Strata,2530000,-,10542,979,10-Oct-18,Condominium,Freehold,2012,Resale,Private,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,628 Upper Thomson Road  #03-60,1,170,Strata,1950000,-,11471,1066,5-Oct-18,Condominium,Freehold,2012,Resale,HDB,26,78,787131,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #03-10,1,85,Strata,1170000,-,13765,1279,2-Oct-18,Condominium,Freehold,2012,Resale,Private,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,628 Upper Thomson Road  #01-47,1,126,Strata,1478000,-,11730,1090,22-Jun-18,Condominium,Freehold,2012,Resale,HDB,26,78,787131,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,632 Upper Thomson Road  #11-82,1,111,Strata,1380000,-,12432,1155,22-Jun-18,Condominium,Freehold,2012,Resale,Private,26,78,787133,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,626 Upper Thomson Road  #05-32,1,95,Strata,1230000,-,12947,1203,5-Jun-18,Condominium,Freehold,2012,Resale,HDB,26,78,787130,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,628 Upper Thomson Road  #05-55,1,85,Strata,1190000,-,14000,1301,18-May-18,Condominium,Freehold,2012,Resale,HDB,26,78,787131,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,632 Upper Thomson Road  #03-78,1,111,Strata,1330000,-,11982,1113,10-May-18,Condominium,Freehold,2012,Resale,HDB,26,78,787133,North East Region,Ang Mo Kio
MEADOWS @ PEIRCE,628 Upper Thomson Road  #04-64,1,104,Strata,1350000,-,12981,1206,10-May-18,Condominium,Freehold,2012,Resale,HDB,26,78,787131,North East Region,Ang Mo Kio
MUN WAH GARDEN,33 Tung Po Avenue,1,344,Land,3335000,-,9698,901,13-Mar-18,Semi-Detached House,Freehold,1995,Resale,Private,26,78,787175,North East Region,Ang Mo Kio
MUN WAH GARDEN,22 Tung Po Avenue,1,379,Land,4190000,-,11052,1027,18-Oct-18,Semi-Detached House,Freehold,1995,Resale,Private,26,78,787164,North East Region,Ang Mo Kio
MUN WAH GARDEN,31 Tung Po Avenue,1,322,Land,3250000,-,10106,939,21-Jun-18,Semi-Detached House,Freehold,1995,Resale,Private,26,78,787173,North East Region,Ang Mo Kio
N.A.,9 Mayflower Terrace,1,188,Land,2420000,-,12886,1197,7-May-18,Terrace House,Freehold,Unknown,Resale,Private,20,56,568552,North East Region,Ang Mo Kio
N.A.,16 Mayflower Avenue,1,395,Land,4450000,-,11272,1047,27-Apr-18,Semi-Detached House,Freehold,Unknown,Resale,Private,20,56,568871,North East Region,Ang Mo Kio
N.A.,20A Sunrise Way,1,260,Land,3068000,-,11800,1096,27-Feb-18,Terrace House,Freehold,2009,Resale,Private,28,80,806275,North East Region,Ang Mo Kio
N.A.,16 Mayflower Place,1,320,Land,4730000,-,14800,1375,8-Aug-18,Semi-Detached House,Freehold,Unknown,Resale,HDB,20,56,568697,North East Region,Ang Mo Kio
N.A.,30 Mayflower Lane,1,188,Land,2500000,-,13312,1237,8-Jun-18,Terrace House,Freehold,Unknown,Resale,Private,20,56,568760,North East Region,Ang Mo Kio
NUOVO,25 Ang Mo Kio Avenue 9  #13-18,1,129,Strata,1291318,-,10010,930,16-Apr-18,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,HDB,20,56,569788,North East Region,Ang Mo Kio
NUOVO,21 Ang Mo Kio Avenue 9  #01-02,1,173,Strata,1380000,-,7977,741,9-Mar-18,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,Private,20,56,569786,North East Region,Ang Mo Kio
NUOVO,21 Ang Mo Kio Avenue 9  #09-06,1,129,Strata,1250000,-,9690,900,8-Feb-18,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,Private,20,56,569786,North East Region,Ang Mo Kio
NUOVO,25 Ang Mo Kio Avenue 9  #16-13,1,129,Strata,1300000,-,10078,936,6-Jul-18,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,Private,20,56,569788,North East Region,Ang Mo Kio
NUOVO,21 Ang Mo Kio Avenue 9  #05-04,1,119,Strata,1055000,-,8866,824,11-Dec-18,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,HDB,20,56,569786,North East Region,Ang Mo Kio
NUOVO,21 Ang Mo Kio Avenue 9  #15-04,1,119,Strata,1250000,-,10504,976,15-Oct-18,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,HDB,20,56,569786,North East Region,Ang Mo Kio
NUOVO,21 Ang Mo Kio Avenue 9  #15-06,1,129,Strata,1300000,-,10078,936,14-Jun-18,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,HDB,20,56,569786,North East Region,Ang Mo Kio
NUOVO,21 Ang Mo Kio Avenue 9  #10-05,1,144,Strata,1528000,-,10611,986,28-May-18,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,Private,20,56,569786,North East Region,Ang Mo Kio
PEIRCE VIEW,557 Upper Thomson Road  #02-13,1,119,Strata,1238000,-,10403,966,30-Apr-18,Condominium,Freehold,1996,Resale,Private,20,57,574418,North East Region,Ang Mo Kio
POETS VILLAS,214 Tagore Avenue,1,339,Strata,2140000,-,6313,586,4-Jun-18,Semi-Detached House,99 Yrs From 01/04/2010,2014,Resale,HDB,26,78,786222,North East Region,Ang Mo Kio
PRESIDENT GARDENS,90 Lentor Green,1,218,Land,2800000,-,12862,1195,19-Mar-18,Terrace House,Freehold,1985,Resale,Private,26,78,789315,North East Region,Ang Mo Kio
RAINTREE VALLEY,9 Munshi Abdullah Walk,1,235,Land,2820000,-,11980,1113,9-Apr-18,Terrace House,Freehold,1991,Resale,Private,26,78,788589,North East Region,Ang Mo Kio
RED BRICK VILLAS,33A Thomson Hill,1,414,Land,4050000,-,9776,908,17-Apr-18,Semi-Detached House,Freehold,1990,Resale,Private,20,57,574802,North East Region,Ang Mo Kio
SEASONS PARK,499 Yio Chu Kang Road  #09-04,1,99,Strata,878000,-,8869,824,2-Apr-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787082,North East Region,Ang Mo Kio
SEASONS PARK,491 Yio Chu Kang Road  #03-04,1,99,Strata,845000,-,8535,793,19-Mar-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787078,North East Region,Ang Mo Kio
SEASONS PARK,491 Yio Chu Kang Road  #11-01,1,120,Strata,1158000,-,9650,897,9-Mar-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,HDB,26,78,787078,North East Region,Ang Mo Kio
SEASONS PARK,499 Yio Chu Kang Road  #08-02,1,103,Strata,943000,-,9155,851,1-Mar-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,HDB,26,78,787082,North East Region,Ang Mo Kio
SEASONS PARK,493 Yio Chu Kang Road  #06-03,1,97,Strata,833000,-,8588,798,1-Feb-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787079,North East Region,Ang Mo Kio
SEASONS PARK,495 Yio Chu Kang Road  #05-01,1,116,Strata,1110000,-,9569,889,10-Jan-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,HDB,26,78,787080,North East Region,Ang Mo Kio
SEASONS PARK,491 Yio Chu Kang Road  #06-08,1,120,Strata,1110000,-,9250,859,2-Jan-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787078,North East Region,Ang Mo Kio
SEASONS PARK,499 Yio Chu Kang Road  #02-05,1,99,Strata,825000,-,8333,774,10-Aug-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787082,North East Region,Ang Mo Kio
SEASONS PARK,491 Yio Chu Kang Road  #04-08,1,120,Strata,1100000,-,9167,852,26-Jul-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787078,North East Region,Ang Mo Kio
SEASONS PARK,493 Yio Chu Kang Road  #03-03,1,97,Strata,870000,-,8969,833,16-Jul-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787079,North East Region,Ang Mo Kio
SEASONS PARK,491 Yio Chu Kang Road  #06-07,1,103,Strata,895000,-,8689,807,10-Jul-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787078,North East Region,Ang Mo Kio
SEASONS PARK,499 Yio Chu Kang Road  #03-07,1,103,Strata,900000,-,8738,812,21-Dec-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787082,North East Region,Ang Mo Kio
SEASONS PARK,499 Yio Chu Kang Road  #05-02,1,103,Strata,930000,-,9029,839,14-Dec-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787082,North East Region,Ang Mo Kio
SEASONS PARK,491 Yio Chu Kang Road  #01-02,1,96,Strata,810000,-,8438,784,19-Oct-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787078,North East Region,Ang Mo Kio
SEASONS PARK,495 Yio Chu Kang Road  #02-06,1,116,Strata,968000,-,8345,775,4-Oct-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787080,North East Region,Ang Mo Kio
SEASONS PARK,499 Yio Chu Kang Road  #12-05,1,99,Strata,925000,-,9343,868,21-Jun-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787082,North East Region,Ang Mo Kio
SEASONS PARK,499 Yio Chu Kang Road  #16-01,1,268,Strata,1788000,-,6672,620,13-Jun-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,HDB,26,78,787082,North East Region,Ang Mo Kio
SEASONS PARK,495 Yio Chu Kang Road  #07-04,1,97,Strata,840000,-,8660,805,8-Jun-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,HDB,26,78,787080,North East Region,Ang Mo Kio
SEASONS PARK,491 Yio Chu Kang Road  #07-07,1,103,Strata,900000,-,8738,812,4-Jun-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787078,North East Region,Ang Mo Kio
SEASONS PARK,495 Yio Chu Kang Road  #14-01,1,116,Strata,1170000,-,10086,937,23-May-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787080,North East Region,Ang Mo Kio
SEASONS PARK,493 Yio Chu Kang Road  #06-01,1,116,Strata,1088000,-,9379,871,17-May-18,Condominium,99 Yrs From 01/03/1995,1997,Resale,Private,26,78,787079,North East Region,Ang Mo Kio
SELETAR GARDEN,40 Cactus Crescent,1,461,Land,5550000,-,12050,1119,22-Feb-18,Semi-Detached House,Freehold,1985,Resale,Private,28,80,809742,North East Region,Ang Mo Kio
SELETAR GARDEN,164 Cactus Road,1,206,Land,2830000,-,13745,1277,19-Nov-18,Terrace House,Freehold,1985,Resale,Private,28,80,809660,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,44 Nemesu Avenue,1,139,Land,2800000,-,20086,1866,26-Apr-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,576276,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,64 Jalan Leban,1,396,Land,3880000,-,9798,910,13-Apr-18,Terrace House,Freehold,1997,Resale,Private,20,57,577601,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,67 Nemesu Avenue,1,209,Land,2510000,-,11998,1115,20-Mar-18,Semi-Detached House,Freehold,Unknown,Resale,Private,20,57,576299,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,87 Casuarina Road,1,139,Land,1900000,-,13630,1266,9-Mar-18,Terrace House,Freehold,Unknown,Resale,HDB,20,57,579475,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,110 Nemesu Avenue,1,142,Land,3163000,-,22275,2069,9-Mar-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,576337,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,36 Jalan Telang,1,173,Land,2748000,-,15848,1472,8-Mar-18,Terrace House,Freehold,Unknown,Resale,HDB,20,57,576706,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,47 Nemesu Avenue,1,139,Land,2280000,-,16356,1519,5-Mar-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,576279,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,17 Jalan Batai,1,160,Land,2230000,-,13955,1296,27-Feb-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,578692,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,20 Seraya Crescent,1,139,Land,1828000,-,13113,1218,23-Jan-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,575834,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,41 Jalan Telang,1,264,Land,3100000,-,11760,1093,18-Jan-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,576711,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,133 Casuarina Road,1,139,Land,2200000,-,15782,1466,12-Jan-18,Terrace House,Freehold,2000,Resale,HDB,20,57,579521,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,8 Jalan Batai,1,168,Land,2832888,-,16842,1565,9-Jan-18,Terrace House,Freehold,1998,Resale,Private,20,57,578684,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,21 Jalan Batai,1,253,Land,3550000,-,14059,1306,7-Sep-18,Terrace House,Freehold,Unknown,Resale,HDB,20,57,578696,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,5 Jalan Chempedak,1,183,Land,3500000,-,19084,1773,10-Aug-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,578388,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,31 Jalan Rukam,1,304,Land,3368000,-,11072,1029,8-Aug-18,Semi-Detached House,Freehold,Unknown,Resale,HDB,20,57,576967,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,47 Casuarina Road,1,139,Land,1800000,-,12912,1200,25-Jul-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,579435,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,19 Jalan Chempedak,1,246,Land,2450000,-,9955,925,24-Jul-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,578401,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,55 Jalan Menarong,1,186,Land,3330000,-,17922,1665,20-Jul-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,577462,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,47 Seraya Crescent,1,378,Land,4030000,-,10664,991,3-Jul-18,Semi-Detached House,Freehold,Unknown,Resale,Private,20,57,575861,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,53 Jalan Menarong,1,186,Land,2600000,-,13994,1300,4-Dec-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,577460,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,72 Jalan Lanjut,1,192,Land,2520000,-,13159,1223,23-Nov-18,Terrace House,Freehold,1996,Resale,Private,20,57,577713,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,102 Casuarina Road,1,141,Land,2650000,-,18821,1749,5-Nov-18,Terrace House,Freehold,Unknown,Resale,HDB,20,57,579490,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,49 Jalan Chempedak,1,186,Land,3300000,-,17771,1651,6-Jun-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,578430,North East Region,Ang Mo Kio
SEMBAWANG HILLS ESTATE,59 Jalan Chengam,1,197,Land,2380000,-,12081,1122,21-May-18,Terrace House,Freehold,Unknown,Resale,Private,20,57,578342,North East Region,Ang Mo Kio
ST NICHOLAS VIEW,105 St. Nicholas View,1,154,Land,1780000,-,11589,1077,13-Feb-18,Terrace House,99 Yrs From 07/11/1995,1999,Resale,HDB,20,56,568042,North East Region,Ang Mo Kio
ST NICHOLAS VIEW,43 St. Nicholas View,1,150,Land,1830000,-,12200,1133,31-Jul-18,Terrace House,99 Yrs From 07/11/1995,1999,Resale,Private,20,56,568006,North East Region,Ang Mo Kio
ST NICHOLAS VIEW,7 St. Nicholas View,1,160,Land,1720000,-,10770,1001,20-Nov-18,Terrace House,99 Yrs From 07/11/1995,1999,Resale,HDB,20,56,567970,North East Region,Ang Mo Kio
SUNRISE GARDENS,57 Sunrise Avenue  #01-01,1,135,Strata,1175000,-,8704,809,5-Apr-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,HDB,28,80,806748,North East Region,Ang Mo Kio
SUNRISE GARDENS,53 Sunrise Avenue  #01-24,1,120,Strata,885000,-,7375,685,6-Mar-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,Private,28,80,806746,North East Region,Ang Mo Kio
SUNRISE GARDENS,53 Sunrise Avenue  #03-11,1,76,Strata,675000,-,8882,825,28-Feb-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,Private,28,80,806746,North East Region,Ang Mo Kio
SUNRISE GARDENS,57 Sunrise Avenue  #02-12,1,120,Strata,930000,-,7750,720,27-Feb-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,HDB,28,80,806748,North East Region,Ang Mo Kio
SUNRISE GARDENS,55 Sunrise Avenue  #04-02,1,185,Strata,1380000,-,7459,693,30-Jan-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,Private,28,80,806747,North East Region,Ang Mo Kio
SUNRISE GARDENS,53 Sunrise Avenue  #01-05,1,135,Strata,1140000,-,8444,785,17-Jan-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,HDB,28,80,806746,North East Region,Ang Mo Kio
SUNRISE GARDENS,55 Sunrise Avenue  #01-03,1,133,Strata,995000,-,7481,695,16-Jan-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,Private,28,80,806747,North East Region,Ang Mo Kio
SUNRISE GARDENS,57 Sunrise Avenue  #02-09,1,172,Strata,1300000,-,7558,702,15-Jan-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,Private,28,80,806748,North East Region,Ang Mo Kio
SUNRISE GARDENS,53 Sunrise Avenue  #01-20,1,136,Strata,1088000,-,8000,743,3-Jan-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,Private,28,80,806746,North East Region,Ang Mo Kio
SUNRISE GARDENS,51 Sunrise Avenue  #01-01,1,108,Strata,870000,-,8056,748,31-Aug-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,Private,28,80,806745,North East Region,Ang Mo Kio
SUNRISE GARDENS,55 Sunrise Avenue  #01-02,1,130,Strata,1100000,-,8462,786,27-Jul-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,HDB,28,80,806747,North East Region,Ang Mo Kio
SUNRISE GARDENS,51 Sunrise Avenue  #02-11,1,119,Strata,1100000,-,9244,859,20-Jul-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,HDB,28,80,806745,North East Region,Ang Mo Kio
SUNRISE GARDENS,57 Sunrise Avenue  #04-12,1,189,Strata,1550000,-,8201,762,20-Nov-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,Private,28,80,806748,North East Region,Ang Mo Kio
SUNRISE GARDENS,51 Sunrise Avenue  #01-12,1,135,Strata,1168000,-,8652,804,5-Oct-18,Condominium,99 Yrs From 24/06/1995,1998,Resale,Private,28,80,806745,North East Region,Ang Mo Kio
